policy_id,customer_id,agent_id,policy_type,sum_assured,premium_amount,premium_frequency,start_date,end_date,status
POL002476,CUST002039,AGT0027,Term,10000000,46975.86,Quarterly,2024-08-23,2044-08-23,Active
POL002477,CUST001783,AGT0045,Term,10000000,51422.56,Half-Yearly,2023-07-25,2033-07-25,Active
POL002478,CUST001783,AGT0011,ULIP,2000000,44911.98,Yearly,2023-07-11,2038-07-11,Active
POL002479,CUST001783,AGT0060,Whole Life,2000000,10489.51,Quarterly,2023-03-09,2038-03-09,Active
POL002480,CUST002272,AGT0018,Whole Life,5000000,11609.58,Monthly,2024-01-12,2039-01-12,Active
POL002481,CUST000293,AGT0046,Term,500000,3000.35,Quarterly,2024-04-21,2044-04-21,Active
POL002482,CUST000293,AGT0017,Term,2000000,10940.03,Quarterly,2023-02-03,2038-02-03,Matured
POL002483,CUST003891,,ULIP,2000000,6060.68,Monthly,2025-04-06,2055-04-06,Active
POL002484,CUST002274,AGT0018,Money Back,1000000,14162.29,Half-Yearly,2024-09-11,2039-09-11,Surrendered
POL002485,CUST002581,AGT0042,ULIP,1000000,8755.48,Quarterly,2022-10-16,2037-10-16,Surrendered
POL002486,CUST003205,AGT0006,Money Back,2000000,67251.0,Yearly,2024-12-13,2049-12-13,Lapsed
POL002487,CUST003205,AGT0050,ULIP,1000000,2807.44,Monthly,2022-10-04,2052-10-04,Active
POL002488,CUST001286,AGT0013,ULIP,2000000,39466.83,Yearly,2022-09-05,2037-09-05,Active
POL002489,CUST001286,AGT0041,Endowment,5000000,11349.78,Monthly,2021-10-11,2051-10-11,Lapsed
POL002490,CUST003398,AGT0020,ULIP,2000000,5989.99,Monthly,2022-08-17,2047-08-17,Active
POL002491,CUST000154,AGT0004,Money Back,2000000,19542.97,Half-Yearly,2022-05-03,2037-05-03,Lapsed
POL002492,CUST002856,,ULIP,1000000,1834.71,Monthly,2025-03-30,2040-03-30,Active
POL002493,CUST002856,AGT0018,Term,10000000,385109.38,Yearly,2024-05-23,2049-05-23,Lapsed
POL002494,CUST002055,AGT0026,Endowment,5000000,96696.84,Half-Yearly,2023-04-01,2038-04-01,Lapsed
POL002495,CUST002055,AGT0043,Money Back,500000,8902.54,Half-Yearly,2022-09-10,2042-09-10,Lapsed
POL002496,CUST000794,AGT0015,Endowment,10000000,63503.81,Quarterly,2026-01-20,2046-01-20,Active
POL002497,CUST001399,AGT0060,Endowment,1000000,3063.18,Monthly,2022-09-30,2052-09-30,Active
POL002498,CUST001586,AGT0028,ULIP,1500000,4317.83,Quarterly,2023-06-14,2038-06-14,Surrendered
POL002499,CUST001460,AGT0037,Endowment,1000000,38002.14,Yearly,2025-05-19,2045-05-19,Active
POL002500,CUST001825,AGT0003,Endowment,10000000,29122.35,Quarterly,2023-01-17,2048-01-17,Active
POL002501,CUST003462,AGT0007,Term,2000000,8728.07,Quarterly,2034-05-22,2024-05-22,Active
POL002502,CUST000883,AGT0055,Whole Life,10000000,192081.49,Half-Yearly,2025-10-09,2035-10-09,Active
POL002503,CUST000883,AGT0018,Whole Life,500000,7255.37,Half-Yearly,2022-07-29,2052-07-29,Lapsed
POL002504,CUST002361,AGT0011,ULIP,1500000,9102.14,Half-Yearly,2026-04-09,2051-04-09,Active
POL002505,CUST002688,AGT0003,ULIP,500000,4244.28,Half-Yearly,2023-05-15,2038-05-15,Lapsed
POL002506,CUST001277,AGT0047,Money Back,500000,1472.27,Monthly,2023-04-19,2053-04-19,Lapsed
POL002507,CUST001277,AGT0017,ULIP,500000,3984.6,Quarterly,2024-05-07,2044-05-07,Active
POL002508,CUST000509,AGT0049,Term,5000000,8331.44,Monthly,2021-10-30,2046-10-30,Active
POL002509,CUST000509,AGT0052,ULIP,1500000,4603.01,Monthly,2023-06-03,2048-06-03,Active
POL002510,CUST000596,AGT0051,Money Back,10000000,111436.94,Half-Yearly,2023-03-07,2038-03-07,Active
POL002511,CUST002214,AGT0016,Whole Life,1000000,18376.66,Half-Yearly,2025-04-10,2035-04-10,Lapsed
POL002512,CUST000269,AGT0019,Term,500000,19093.22,Yearly,2024-07-29,2049-07-29,Active
POL002513,CUST001609,AGT0042,ULIP,5000000,125146.23,Yearly,2024-08-16,2054-08-16,Active
POL002514,CUST003113,AGT0028,Whole Life,2000000,15695.42,Half-Yearly,2022-12-15,2032-12-15,Active
POL002515,CUST003534,AGT0019,Money Back,500000,553.3,Monthly,2025-12-28,2055-12-28,Active
POL002516,CUST003921,AGT0032,Whole Life,10000000,26650.32,Monthly,2025-12-16,2035-12-16,Active
POL002517,CUST003921,AGT0018,Money Back,5000000,10891.0,Monthly,2022-12-14,2052-12-14,Active
POL002518,CUST001906,AGT0008,Whole Life,10000000,381481.21,Yearly,2023-02-04,2033-02-04,Active
POL002519,CUST001906,AGT0023,Whole Life,5000000,31644.62,Half-Yearly,2026-03-29,2051-03-29,Lapsed
POL002520,CUST001335,AGT0026,Money Back,500000,1242.71,Monthly,2024-06-05,2044-06-05,Active
POL002521,CUST001335,AGT0001,Money Back,5000000,121794.94,Yearly,2023-01-08,2038-01-08,Active
POL002522,CUST002933,AGT0036,Endowment,10000000,86809.15,Quarterly,2025-07-11,2050-07-11,Lapsed
POL002523,CUST002572,AGT0019,ULIP,2000000,11871.52,Quarterly,2025-09-25,2040-09-25,Active
POL002524,CUST001058,AGT0029,Money Back,1000000,2872.88,Quarterly,2022-09-05,2032-09-05,Active
POL002525,CUST001028,AGT0019,Money Back,5000000,32743.02,Half-Yearly,2026-04-24,2056-04-24,Active
POL002526,CUST001028,AGT0025,Money Back,5000000,119217.59,Yearly,2026-05-11,2041-05-11,Active
POL002527,CUST001028,AGT0033,Whole Life,1500000,4789.32,Monthly,2023-03-07,2053-03-07,Active
POL002528,CUST003352,AGT0006,Whole Life,1500000,24664.38,Half-Yearly,2025-04-16,2035-04-16,Matured
POL002529,CUST003352,AGT0051,Whole Life,1500000,17044.52,Yearly,2025-05-23,2045-05-23,Lapsed
POL002530,CUST002518,AGT0004,Whole Life,1000000,9445.96,Quarterly,2022-01-05,2042-01-05,Active
POL002531,CUST003356,AGT0023,Whole Life,1000000,2621.93,Quarterly,2025-09-02,2055-09-02,Active
POL002532,CUST003356,AGT0050,Money Back,1500000,24564.49,Half-Yearly,2026-05-26,2051-05-26,Active
POL002533,CUST000289,AGT0032,Whole Life,2000000,5051.7,Monthly,2022-07-31,2037-07-31,Active
POL002534,CUST003672,AGT0019,Whole Life,500000,4398.68,Quarterly,2026-04-01,2056-04-01,Active
POL002535,CUST001057,AGT0024,Endowment,500000,2234.83,Quarterly,2025-08-25,2035-08-25,Active
POL002536,CUST001989,AGT0019,ULIP,1500000,3718.19,Monthly,2023-07-29,2043-07-29,Surrendered
POL002537,CUST001989,AGT0036,Money Back,500000,1248.93,Monthly,2024-04-27,2054-04-27,Active
POL002538,CUST001989,AGT0033,Endowment,5000000,144664.61,Yearly,2024-11-25,2049-11-25,Active
POL002539,CUST002532,AGT0051,ULIP,2000000,32873.31,Yearly,2025-06-25,2035-06-25,Active
POL002540,CUST003541,AGT0019,Endowment,5000000,4510.38,Monthly,2021-11-19,2036-11-19,Active
POL002541,CUST003541,AGT0002,Endowment,1500000,21415.38,Half-Yearly,2021-11-12,2036-11-12,Active
POL002542,CUST000475,AGT0049,ULIP,500000,9711.38,Yearly,2024-02-24,2049-02-24,Active
POL002543,CUST003667,AGT0052,Money Back,5000000,25970.99,Quarterly,2023-12-05,2048-12-05,Active
POL002544,CUST001952,AGT0004,Endowment,1500000,50009.51,Yearly,2022-07-03,2037-07-03,Active
POL002545,CUST000192,AGT0003,Endowment,1000000,4183.41,Quarterly,2024-04-10,2034-04-10,Surrendered
POL002546,CUST002827,AGT0034,Whole Life,2000000,10391.39,Quarterly,2025-01-22,2035-01-22,Lapsed
POL002547,CUST001813,AGT0059,Term,1500000,12437.28,Quarterly,2021-11-04,2031-11-04,Active
POL002548,CUST000162,AGT0008,Term,2000000,22606.67,Yearly,2024-02-23,2049-02-23,Active
POL002549,CUST000949,AGT0018,Endowment,5000000,129080.66,Yearly,2021-12-16,2036-12-16,Active
POL002550,CUST000949,AGT0013,Whole Life,10000000,22925.91,Monthly,2025-10-17,2055-10-17,Active
POL002551,CUST001398,AGT0052,ULIP,1000000,28344.97,Yearly,2025-07-25,2050-07-25,Lapsed
POL002552,CUST000311,AGT0017,ULIP,1500000,3916.65,Quarterly,2025-05-20,2045-05-20,Active
POL002553,CUST000311,AGT0056,Money Back,1000000,15741.79,Yearly,2022-07-17,2042-07-17,Active
POL002554,CUST000331,AGT0054,Whole Life,500000,2811.64,Half-Yearly,2025-07-08,2045-07-08,Matured
POL002555,CUST000595,AGT0038,Term,5000000,26759.71,Quarterly,2024-11-01,2034-11-01,Active
POL002556,CUST000595,AGT0025,Term,1500000,11282.28,Quarterly,2023-01-11,2033-01-11,Active
POL002557,CUST000077,AGT0052,ULIP,2000000,5820.76,Monthly,2026-02-19,2036-02-19,Lapsed
POL002558,CUST001745,AGT0010,Endowment,10000000,386923.92,Yearly,2025-11-18,2045-11-18,Lapsed
POL002559,CUST001745,AGT0014,ULIP,10000000,268059.67,Yearly,2022-10-14,2047-10-14,Lapsed
POL002560,CUST002519,AGT0005,Term,1000000,1535.59,Monthly,2024-07-25,2044-07-25,Active
POL002561,CUST003273,AGT0059,Term,5000000,25728.06,Half-Yearly,2022-07-02,2032-07-02,Surrendered
POL002562,CUST000977,AGT0001,Endowment,1000000,1945.67,Monthly,2022-07-27,2042-07-27,Active
POL002563,CUST000783,AGT0018,Whole Life,500000,5605.53,Half-Yearly,2026-01-01,2056-01-01,Active
POL002564,CUST003321,AGT0034,Whole Life,2000000,29817.46,Half-Yearly,2023-05-23,2033-05-23,Active
POL002565,CUST003321,AGT0023,Endowment,500000,1642.12,Quarterly,2026-05-29,2036-05-29,Lapsed
POL002566,CUST002620,AGT0030,Whole Life,1500000,20631.45,Yearly,2023-06-25,2043-06-25,Lapsed
POL002567,CUST002620,AGT0018,ULIP,10000000,168583.92,Half-Yearly,2023-06-12,2048-06-12,Active
POL002568,CUST002967,AGT0059,Endowment,2000000,28547.11,Half-Yearly,2024-09-23,2044-09-23,Active
POL002569,CUST002377,AGT0015,Whole Life,500000,2176.0,Quarterly,2021-08-21,2051-08-21,Active
POL002570,CUST002377,AGT0026,Whole Life,10000000,63344.24,Half-Yearly,2025-12-09,2055-12-09,Lapsed
POL002571,CUST002377,AGT0049,ULIP,500000,5253.82,Yearly,2026-05-14,2036-05-14,Active
POL002572,CUST001588,AGT0026,ULIP,1000000,1702.54,Monthly,2024-08-09,2034-08-09,Matured
POL002573,CUST001588,AGT0026,Endowment,500000,450.12,Monthly,2023-11-26,2033-11-26,Active
POL002574,CUST001654,AGT0025,ULIP,2000000,9831.79,Quarterly,2024-06-09,2034-06-09,Active
POL002575,CUST001029,AGT0030,Term,500000,9358.9,Yearly,2023-01-14,2043-01-14,Active
POL002576,CUST001029,AGT0053,Money Back,1500000,49870.38,Yearly,2024-07-22,2054-07-22,Active
POL002577,CUST000207,AGT0016,ULIP,5000000,10007.88,Monthly,2024-02-18,2044-02-18,Matured
POL002578,CUST003623,AGT0005,Term,500000,16968.99,Yearly,2026-03-30,2036-03-30,Active
POL002579,CUST003232,AGT0013,Endowment,10000000,136118.3,Half-Yearly,2022-01-20,2047-01-20,Active
POL002580,CUST002398,AGT0029,Term,2000000,2219.91,Monthly,2022-07-12,2052-07-12,Matured
POL002581,CUST002398,AGT0002,Term,5000000,16575.42,Monthly,2021-08-07,2046-08-07,Active
POL002582,CUST002785,AGT0023,Term,1500000,9437.95,Half-Yearly,2026-05-20,2046-05-20,Surrendered
POL002583,CUST000679,AGT0043,Money Back,2000000,16823.49,Half-Yearly,2026-04-06,2051-04-06,Active
POL002584,CUST003707,AGT0037,Money Back,10000000,106103.84,Half-Yearly,2023-08-25,2048-08-25,Active
POL002585,CUST002099,AGT0059,Whole Life,10000000,79516.95,Quarterly,2023-11-08,2033-11-08,Active
POL002586,CUST002099,AGT0023,Term,500000,2692.73,Quarterly,2024-07-19,2044-07-19,Active
POL002587,CUST002099,AGT0042,Endowment,10000000,32264.45,Monthly,2022-04-13,2047-04-13,Active
POL002588,CUST001440,AGT0049,Endowment,500000,4855.73,Quarterly,2022-01-08,2047-01-08,Matured
POL002589,CUST001440,AGT0010,Whole Life,10000000,125985.02,Half-Yearly,2023-03-05,2038-03-05,Lapsed
POL002590,CUST000266,AGT0022,Endowment,10000000,176869.63,Half-Yearly,2025-06-16,2055-06-16,Active
POL002591,CUST000266,AGT0030,Endowment,5000000,148827.96,Yearly,2024-03-17,2039-03-17,Active
POL002592,CUST001995,AGT0008,ULIP,10000000,45510.97,Quarterly,2022-05-24,2032-05-24,Active
POL002593,CUST003735,AGT0024,Whole Life,5000000,190583.84,Yearly,2025-10-31,2050-10-31,Active
POL002594,CUST003735,AGT0030,ULIP,5000000,180907.04,Yearly,2022-09-11,2032-09-11,Lapsed
POL002595,CUST002752,AGT0045,Term,10000000,140874.25,Yearly,2025-01-11,2035-01-11,Active
POL002596,CUST000801,AGT0026,Money Back,5000000,81258.65,Half-Yearly,2023-06-23,2038-06-23,Active
POL002597,CUST000801,AGT0043,Endowment,5000000,52336.33,Yearly,2021-07-26,2051-07-26,Matured
POL002598,CUST002012,AGT0046,ULIP,1500000,4426.08,Monthly,2023-03-23,2048-03-23,Active
POL002599,CUST002012,AGT0047,Endowment,1500000,46302.46,Yearly,2023-08-28,2038-08-28,Surrendered
POL002600,CUST002012,AGT0054,Money Back,2000000,10431.74,Quarterly,2024-04-05,2049-04-05,Active
POL002601,CUST003391,AGT0004,Term,1500000,8131.09,Quarterly,2023-10-11,2033-10-11,Active
POL002602,CUST003391,AGT0027,Term,500000,1439.14,Monthly,2025-02-14,2035-02-14,Active
POL002603,CUST000400,AGT0048,Money Back,2000000,33633.44,Half-Yearly,2024-01-23,2039-01-23,Surrendered
POL002604,CUST002578,AGT0044,Money Back,500000,1485.94,Monthly,2023-01-23,2038-01-23,Active
POL002605,CUST001548,AGT0037,Money Back,1000000,14990.14,Half-Yearly,2025-12-30,2040-12-30,Active
POL002606,CUST001548,AGT0060,Money Back,500000,12171.07,Yearly,2025-05-25,2055-05-25,Active
POL002607,CUST002546,AGT0030,Term,1500000,3101.71,Monthly,2023-08-26,2043-08-26,Matured
POL002608,CUST002611,AGT0005,Endowment,10000000,195414.07,Half-Yearly,2022-08-13,2047-08-13,Lapsed
POL002609,CUST002611,AGT0009,Money Back,1000000,2763.58,Monthly,2025-04-15,2040-04-15,Active
POL002610,CUST003568,AGT0053,Term,2000000,4298.01,Monthly,2025-09-06,2040-09-06,Surrendered
POL002611,CUST003568,AGT0046,ULIP,500000,5946.96,Yearly,2025-08-10,2050-08-10,Active
POL002612,CUST000731,AGT0041,Term,1000000,17853.95,Yearly,2022-05-25,2037-05-25,Active
POL002613,CUST003713,AGT0038,Endowment,2000000,9752.96,Quarterly,2026-03-08,2056-03-08,Active
POL002614,CUST003431,AGT0051,Whole Life,2000000,5849.67,Monthly,2023-03-15,2043-03-15,Active
POL002615,CUST002243,AGT0009,Term,10000000,74394.19,Quarterly,2021-09-18,2051-09-18,Surrendered
POL002616,CUST001933,AGT0057,Money Back,1000000,37345.28,Yearly,2023-05-10,2048-05-10,Active
POL002617,CUST001933,AGT0021,Money Back,1000000,14075.2,Half-Yearly,2022-06-19,2047-06-19,Active
POL002618,CUST000191,AGT0017,Endowment,1000000,9302.48,Quarterly,2025-01-02,2045-01-02,Active
POL002619,CUST000191,AGT0059,ULIP,1500000,24602.71,Half-Yearly,2025-03-06,2055-03-06,Active
POL002620,CUST000645,AGT0057,Whole Life,10000000,252188.69,Yearly,2021-11-02,2051-11-02,Matured
POL002621,CUST000645,AGT0002,Term,500000,2077.95,Quarterly,2024-03-20,2044-03-20,Active
POL002622,CUST000911,AGT0021,Money Back,500000,12183.54,Yearly,2024-08-28,2044-08-28,Lapsed
POL002623,CUST000094,AGT0031,Money Back,10000000,309580.13,Yearly,2026-01-22,2036-01-22,Active
POL002624,CUST000094,AGT0007,Money Back,2000000,2525.32,Monthly,2021-11-21,2051-11-21,Active
POL002625,CUST000991,AGT0008,Term,10000000,386114.82,Yearly,2023-08-30,2043-08-30,Active
POL002626,CUST003664,AGT0020,Whole Life,2000000,7186.31,Quarterly,2025-05-15,2035-05-15,Active
POL002627,CUST002021,AGT0037,Term,1000000,10170.51,Half-Yearly,2024-01-30,2054-01-30,Active
POL002628,CUST003536,AGT0032,Whole Life,1000000,7012.33,Quarterly,2023-02-25,2048-02-25,Active
POL002629,CUST003536,AGT0010,Money Back,1500000,3366.22,Monthly,2022-08-02,2042-08-02,Active
POL002630,CUST003536,AGT0031,ULIP,10000000,152328.45,Half-Yearly,2024-03-29,2049-03-29,Active
POL002631,CUST000092,AGT0023,Whole Life,2000000,15657.26,Quarterly,2033-04-11,2023-04-11,Active
POL002632,CUST002993,AGT0019,Whole Life,2000000,2468.23,Monthly,2026-02-07,2036-02-07,Matured
POL002633,CUST001168,AGT0024,Endowment,1000000,2824.54,Monthly,2025-10-21,2040-10-21,Active
POL002634,CUST001168,AGT0017,Whole Life,1000000,6835.27,Quarterly,2025-05-01,2035-05-01,Active
POL002635,CUST002001,AGT0056,Money Back,1000000,16695.15,Yearly,2024-11-15,2054-11-15,Matured
POL002636,CUST002001,AGT0013,Endowment,500000,15244.28,Yearly,2025-06-11,2035-06-11,Active
POL002637,CUST002001,AGT0049,Term,1000000,7872.02,Quarterly,2026-03-06,2051-03-06,Surrendered
POL002638,CUST000175,AGT0005,Money Back,1500000,3780.03,Quarterly,2026-02-25,2041-02-25,Active
POL002639,CUST000175,AGT0054,Money Back,2000000,14131.8,Half-Yearly,2023-12-24,2033-12-24,Active
POL002640,CUST000552,AGT0057,Whole Life,10000000,283921.6,Yearly,2024-07-03,2039-07-03,Active
POL002641,CUST001904,AGT0023,Whole Life,1500000,10777.94,Quarterly,2023-08-03,2033-08-03,Lapsed
POL002642,CUST002166,AGT0020,Term,500000,457.12,Monthly,2023-09-29,2043-09-29,Active
POL002643,CUST000414,AGT0045,ULIP,10000000,57195.58,Quarterly,2025-11-29,2040-11-29,Active
POL002644,CUST000922,AGT0003,Endowment,2000000,28078.42,Yearly,2026-01-11,2036-01-11,Active
POL002645,CUST003433,AGT0057,Money Back,1000000,7522.49,Quarterly,2024-10-10,2034-10-10,Lapsed
POL002646,CUST002275,AGT0028,ULIP,1000000,17103.18,Half-Yearly,2024-08-19,2049-08-19,Active
POL002647,CUST002275,AGT0027,Money Back,1000000,2994.51,Monthly,2023-01-17,2053-01-17,Active
POL002648,CUST000860,AGT0031,Endowment,500000,14183.24,Yearly,2023-11-01,2048-11-01,Lapsed
POL002649,CUST000860,AGT0018,ULIP,500000,4467.98,Quarterly,2025-10-19,2040-10-19,Active
POL002650,CUST000023,AGT0030,Term,500000,961.53,Monthly,2021-11-05,2046-11-05,Active
POL002651,CUST000023,AGT0036,Term,500000,4676.12,Half-Yearly,2025-06-11,2055-06-11,Lapsed
POL002652,CUST002678,AGT0027,ULIP,10000000,222165.04,Yearly,2023-02-23,2033-02-23,Active
POL002653,CUST003659,AGT0001,Endowment,5000000,23589.43,Quarterly,2023-10-09,2033-10-09,Active
POL002654,CUST003659,AGT0027,ULIP,500000,14229.11,Yearly,2024-11-04,2054-11-04,Surrendered
POL002655,CUST000134,AGT0045,Endowment,500000,3906.31,Quarterly,2021-11-21,2041-11-21,Active
POL002656,CUST000219,AGT0013,Endowment,1000000,1644.28,Monthly,2023-03-14,2053-03-14,Lapsed
POL002657,CUST001110,AGT0004,Whole Life,10000000,51238.11,Quarterly,2025-04-11,2045-04-11,Active
POL002658,CUST001110,AGT0044,ULIP,2000000,19076.29,Quarterly,2026-01-06,2051-01-06,Lapsed
POL002659,CUST001110,AGT0059,Endowment,5000000,13811.52,Monthly,2025-06-04,2045-06-04,Active
POL002660,CUST003050,AGT0046,Endowment,1500000,52567.08,Yearly,2025-11-10,2045-11-10,Active
POL002661,CUST002287,AGT0018,Money Back,1000000,1385.96,Monthly,2021-10-28,2046-10-28,Surrendered
POL002662,CUST003228,AGT0058,Term,1000000,18627.14,Half-Yearly,2025-04-21,2035-04-21,Active
POL002663,CUST003695,AGT0005,Money Back,500000,6765.99,Yearly,2024-05-25,2054-05-25,Active
POL002664,CUST001375,AGT0045,ULIP,1000000,5259.82,Quarterly,2024-12-02,2039-12-02,Lapsed
POL002665,CUST001375,AGT0023,ULIP,10000000,28389.67,Quarterly,2022-03-12,2042-03-12,Lapsed
POL002666,CUST003970,AGT0006,Whole Life,1500000,41981.3,Yearly,2021-11-16,2046-11-16,Surrendered
POL002667,CUST001106,AGT0022,Endowment,2000000,5274.82,Quarterly,2022-05-16,2052-05-16,Active
POL002668,CUST000798,AGT0006,Endowment,2000000,33011.63,Half-Yearly,2024-03-24,2044-03-24,Lapsed
POL002669,CUST001738,AGT0059,Term,5000000,97598.49,Half-Yearly,2023-07-24,2053-07-24,Active
POL002670,CUST001738,AGT0013,Term,500000,1930.75,Quarterly,2022-11-16,2042-11-16,Lapsed
POL002671,CUST001738,AGT0013,Whole Life,10000000,118236.37,Yearly,2024-11-30,2054-11-30,Matured
POL002672,CUST001522,AGT0057,Whole Life,10000000,75371.43,Quarterly,2024-06-25,2034-06-25,Active
POL002673,CUST000224,AGT0018,Money Back,10000000,25504.81,Monthly,2026-02-11,2041-02-11,Matured
POL002674,CUST003802,AGT0049,Term,10000000,79789.2,Quarterly,2025-03-15,2035-03-15,Active
POL002675,CUST003758,AGT0022,Money Back,5000000,65769.88,Yearly,2021-07-09,2036-07-09,Matured
POL002676,CUST001660,AGT0044,Term,1000000,32445.05,Yearly,2021-12-02,2036-12-02,Matured
POL002677,CUST001956,AGT0050,Endowment,5000000,126879.43,Yearly,2024-01-25,2044-01-25,Active
POL002678,CUST001919,AGT0059,Endowment,5000000,154501.49,Yearly,2023-01-30,2048-01-30,Active
POL002679,CUST001919,AGT0040,Money Back,-500000,8558.18,Yearly,2021-07-21,2031-07-21,Active
POL002680,CUST000317,AGT0042,Money Back,10000000,96894.94,Half-Yearly,2022-12-16,2042-12-16,Lapsed
POL002681,CUST000753,AGT0054,ULIP,1500000,2944.62,Monthly,2022-02-02,2032-02-02,Active
POL002682,CUST003005,AGT0050,Whole Life,1000000,9272.14,Half-Yearly,2023-09-15,2048-09-15,Active
POL002683,CUST000230,AGT0017,ULIP,5000000,54648.89,Yearly,2022-07-31,2032-07-31,Lapsed
POL002684,CUST002859,AGT0041,Money Back,10000000,94067.62,Quarterly,2026-03-09,2056-03-09,Active
POL002685,CUST000868,AGT0037,Money Back,10000000,343712.49,Yearly,2024-05-26,2034-05-26,Lapsed
POL002686,CUST002890,AGT0044,ULIP,5000000,126107.47,Yearly,2024-10-17,2044-10-17,Active
POL002687,CUST002890,AGT0053,Whole Life,1500000,2669.06,Monthly,2022-04-30,2047-04-30,Active
POL002688,CUST002890,AGT0004,Endowment,1500000,52845.37,Yearly,2024-11-17,2034-11-17,Lapsed
POL002689,CUST003908,AGT0059,Term,10000000,387190.47,Yearly,2025-06-15,2050-06-15,Active
POL002690,CUST003908,AGT0025,Endowment,1500000,3094.74,Monthly,2024-08-14,2034-08-14,Active
POL002691,CUST003908,AGT0021,Money Back,1000000,3980.28,Quarterly,2023-04-14,2038-04-14,Lapsed
POL002692,CUST000377,AGT0044,Endowment,1000000,6948.44,Half-Yearly,2022-09-21,2047-09-21,Active
POL002693,CUST000643,AGT0026,Endowment,1000000,9472.72,Quarterly,2023-09-16,2033-09-16,Lapsed
POL002694,CUST000643,AGT0046,ULIP,1000000,17136.79,Yearly,2037-07-05,2022-07-05,Lapsed
POL002695,CUST000932,AGT0004,Term,1500000,22014.38,Yearly,2024-11-03,2054-11-03,Active
POL002696,CUST001254,AGT0051,Endowment,1000000,24618.97,Yearly,2023-03-28,2043-03-28,Active
POL002697,CUST002536,AGT0029,Term,5000000,48547.25,Half-Yearly,2024-08-01,2039-08-01,Active
POL002698,CUST001861,AGT0005,Term,1000000,1861.02,Monthly,2026-03-12,2036-03-12,Active
POL002699,CUST001861,AGT0037,Endowment,2000000,38110.53,Half-Yearly,2025-01-03,2045-01-03,Lapsed
POL002700,CUST001861,AGT0037,ULIP,2000000,5496.52,Monthly,2023-01-12,2048-01-12,Active
POL002701,CUST001624,AGT0001,Money Back,500000,15155.01,Yearly,2023-10-30,2038-10-30,Lapsed
POL002702,CUST000045,AGT0056,ULIP,500000,6550.52,Yearly,2026-03-29,2051-03-29,Active
POL002703,CUST000045,AGT0027,Endowment,5000000,8725.14,Monthly,2023-12-17,2038-12-17,Active
POL002704,CUST002548,AGT0022,ULIP,1000000,10564.68,Half-Yearly,2025-10-05,2035-10-05,Active
POL002705,CUST002062,AGT0032,Term,1000000,7792.7,Quarterly,2022-12-17,2047-12-17,Active
POL002706,CUST000711,AGT0027,Money Back,5000000,21203.26,Quarterly,2022-04-16,2042-04-16,Active
