payment_id,policy_id,payment_date,amount_paid,late_fee,payment_mode
PAY0015298,POL002431,2024-01-26,1599.61,0.0,Cheque
PAY0015299,POL002431,2024-02-28,1599.61,0.0,UPI
PAY0015300,POL002431,2024-03-29,1599.61,0.0,Card
PAY0015301,POL002431,2024-05-02,1599.61,0.0,Card
PAY0015302,POL002431,2024-06-10,1599.61,0.0,NetBanking
PAY0015303,POL002431,2024-07-08,1599.61,0.0,Card
PAY0015304,POL002431,2024-08-09,1599.61,0.0,NetBanking
PAY0015305,POL002432,2025-11-16,19528.68,0.0,UPI
PAY0015306,POL002432,2026-02-22,19528.68,0.0,NetBanking
PAY0015307,POL002432,2026-05-20,19528.68,0.0,AutoDebit
PAY0015308,POL002433,2026-04-06,6358.07,0.0,AutoDebit
PAY0015309,POL002434,2022-10-27,4391.73,0.0,Cheque
PAY0015310,POL002434,2023-02-04,4391.73,0.0,NetBanking
PAY0015311,POL002434,2023-05-10,4391.73,0.0,UPI
PAY0015312,POL002434,2023-08-14,4391.73,0.0,Cheque
PAY0015313,POL002434,2023-11-22,4391.73,0.0,Cheque
PAY0015314,POL002434,2024-02-26,4391.73,0.0,Cheque
PAY0015315,POL002434,2024-05-25,4391.73,0.0,Cheque
PAY0015316,POL002434,2024-09-02,4391.73,0.0,NetBanking
PAY0015317,POL002434,2024-12-11,4391.73,0.0,UPI
PAY0015318,POL002434,2025-03-10,4391.73,0.0,UPI
PAY0015319,POL002434,2025-06-15,4391.73,0.0,Cheque
PAY0015320,POL002434,2025-09-11,4391.73,0.0,AutoDebit
PAY0015321,POL002434,2025-12-20,4391.73,0.0,Card
PAY0015322,POL002434,2026-03-26,4391.73,87.83,NetBanking
PAY0015323,POL002434,2026-06-21,4391.73,0.0,AutoDebit
PAY0015324,POL002435,2025-02-09,31231.54,0.0,NetBanking
PAY0015325,POL002435,2025-08-10,31231.54,0.0,Card
PAY0015326,POL002435,2026-02-16,31231.54,0.0,Card
PAY0015327,POL002436,2023-07-15,50576.76,0.0,Card
PAY0015328,POL002436,2023-10-19,50576.76,1011.54,NetBanking
PAY0015329,POL002436,2024-01-22,50576.76,0.0,AutoDebit
PAY0015330,POL002437,2026-01-04,5873.42,0.0,Card
PAY0015331,POL002437,2026-02-07,5873.42,0.0,NetBanking
PAY0015332,POL002437,2026-03-10,5873.42,0.0,NetBanking
PAY0015333,POL002437,2026-04-10,5873.42,0.0,Card
PAY0015334,POL002437,2026-05-18,5873.42,0.0,Card
PAY0015335,POL002437,2026-06-25,5873.42,0.0,NetBanking
PAY0015336,POL002440,2021-09-21,14731.46,0.0,Card
PAY0015337,POL002440,2021-10-23,14731.46,0.0,Cheque
PAY0015338,POL002440,2021-11-23,14731.46,0.0,Card
PAY0015339,POL002440,2021-12-26,14731.46,0.0,Card
PAY0015340,POL002440,2022-01-22,14731.46,0.0,UPI
PAY0015341,POL002440,2022-03-01,14731.46,294.63,AutoDebit
PAY0015342,POL002440,2022-04-07,14731.46,0.0,AutoDebit
PAY0015343,POL002440,2022-05-05,14731.46,294.63,Cheque
PAY0015344,POL002440,2022-06-07,14731.46,0.0,AutoDebit
PAY0015345,POL002440,2022-07-12,14731.46,0.0,Card
PAY0015346,POL002440,2022-08-11,14731.46,0.0,Card
PAY0015347,POL002440,2022-09-14,14731.46,0.0,Card
PAY0015348,POL002440,2022-10-12,14731.46,0.0,Card
PAY0015349,POL002440,2022-11-21,14731.46,0.0,NetBanking
PAY0015350,POL002440,2022-12-18,14731.46,0.0,AutoDebit
PAY0015351,POL002440,2023-01-16,14731.46,0.0,AutoDebit
PAY0015352,POL002440,2023-02-15,14731.46,0.0,AutoDebit
PAY0015353,POL002440,2023-03-27,14731.46,0.0,UPI
PAY0015354,POL002440,2023-05-02,14731.46,0.0,AutoDebit
PAY0015355,POL002440,2023-05-29,14731.46,294.63,AutoDebit
PAY0015356,POL002440,2023-07-04,14731.46,0.0,NetBanking
PAY0015357,POL002440,2023-08-04,14731.46,0.0,UPI
PAY0015358,POL002440,2023-09-09,14731.46,0.0,Card
PAY0015359,POL002441,2022-03-12,4904.1,0.0,Cheque
PAY0015360,POL002441,2022-06-17,4904.1,0.0,NetBanking
PAY0015361,POL002441,2022-09-19,4904.1,0.0,Card
PAY0015362,POL002441,2022-12-26,4904.1,0.0,NetBanking
PAY0015363,POL002442,2024-12-26,3048.77,0.0,AutoDebit
PAY0015364,POL002442,2025-02-02,3048.77,0.0,Cheque
PAY0015365,POL002442,2025-03-10,3048.77,0.0,Card
PAY0015366,POL002442,2025-04-12,3048.77,0.0,AutoDebit
PAY0015367,POL002442,2025-05-10,3048.77,0.0,Cheque
PAY0015368,POL002442,2025-06-13,3048.77,0.0,Cheque
PAY0015369,POL002442,2025-07-15,3048.77,0.0,Cheque
PAY0015370,POL002442,2025-08-15,3048.77,0.0,AutoDebit
PAY0015371,POL002442,2025-09-12,3048.77,0.0,UPI
PAY0015372,POL002442,2025-10-14,3048.77,0.0,NetBanking
PAY0015373,POL002442,2025-11-10,3048.77,0.0,AutoDebit
PAY0015374,POL002442,2025-12-16,3048.77,60.98,AutoDebit
PAY0015375,POL002442,2026-01-22,3048.77,0.0,NetBanking
PAY0015376,POL002442,2026-02-19,3048.77,0.0,Cheque
PAY0015377,POL002442,2026-03-18,3048.77,0.0,Cheque
PAY0015378,POL002442,2026-04-22,3048.77,0.0,Card
PAY0015379,POL002442,2026-05-31,3048.77,0.0,UPI
PAY0015380,POL002443,2022-03-09,12650.86,0.0,Cheque
PAY0015381,POL002443,2022-04-11,12650.86,0.0,Card
PAY0015382,POL002443,2022-05-12,12650.86,253.02,AutoDebit
PAY0015383,POL002443,2022-06-08,12650.86,0.0,UPI
PAY0015384,POL002443,2022-07-07,12650.86,0.0,Card
PAY0015385,POL002443,2022-08-05,12650.86,0.0,Cheque
PAY0015386,POL002443,2022-09-10,12650.86,253.02,NetBanking
PAY0015387,POL002444,2021-12-10,9157.85,0.0,Card
PAY0015388,POL002444,2022-03-17,9157.85,0.0,NetBanking
PAY0015389,POL002444,2022-06-16,9157.85,0.0,UPI
PAY0015390,POL002444,2022-09-22,9157.85,0.0,Cheque
PAY0015391,POL002444,2022-12-26,9157.85,0.0,NetBanking
PAY0015392,POL002444,2023-03-28,9157.85,0.0,NetBanking
PAY0015393,POL002444,2023-06-23,9157.85,0.0,Cheque
PAY0015394,POL002444,2023-09-27,9157.85,183.16,AutoDebit
PAY0015395,POL002444,2023-12-24,9157.85,0.0,UPI
PAY0015396,POL002444,2024-03-24,9157.85,183.16,UPI
PAY0015397,POL002444,2024-06-20,9157.85,0.0,UPI
PAY0015398,POL002444,2024-09-28,9157.85,0.0,Card
PAY0015399,POL002444,2025-01-01,9157.85,0.0,AutoDebit
PAY0015400,POL002444,2025-04-08,9157.85,0.0,Cheque
PAY0015401,POL002445,2026-06-30,194668.71,0.0,AutoDebit
PAY0015402,POL002446,2024-11-18,269758.09,0.0,UPI
PAY0015403,POL002446,2025-11-25,269758.09,0.0,NetBanking
PAY0015404,POL002447,2022-09-29,2924.66,0.0,Card
PAY0015405,POL002447,2022-10-27,2924.66,0.0,NetBanking
PAY0015406,POL002447,2022-12-06,2924.66,0.0,Cheque
PAY0015407,POL002448,2022-11-27,10233.12,0.0,Cheque
PAY0015408,POL002448,2023-02-22,10233.12,0.0,Card
PAY0015409,POL002448,2023-05-29,10233.12,0.0,Cheque
PAY0015410,POL002448,2023-09-01,10233.12,0.0,UPI
PAY0015411,POL002448,2023-12-07,10233.12,204.66,Cheque
PAY0015412,POL002448,2024-03-12,10233.12,0.0,UPI
PAY0015413,POL002448,2024-06-11,10233.12,0.0,NetBanking
PAY0015414,POL002448,2024-09-16,10233.12,0.0,NetBanking
PAY0015415,POL002448,2024-12-18,10233.12,0.0,AutoDebit
PAY0015416,POL002448,2025-03-25,10233.12,0.0,NetBanking
PAY0015417,POL002448,2025-06-26,10233.12,0.0,AutoDebit
PAY0015418,POL002448,2025-09-22,10233.12,0.0,AutoDebit
PAY0015419,POL002448,2025-12-21,10233.12,0.0,UPI
PAY0015420,POL002448,2026-03-19,10233.12,0.0,UPI
PAY0015421,POL002448,2026-06-22,10233.12,0.0,Card
PAY0015422,POL002449,2025-08-16,2851.66,0.0,Cheque
PAY0015423,POL002449,2025-09-17,2851.66,0.0,Cheque
PAY0015424,POL002449,2025-10-18,2851.66,0.0,Card
PAY0015425,POL002449,2025-11-17,2851.66,0.0,NetBanking
PAY0015426,POL002449,2025-12-18,2851.66,0.0,NetBanking
PAY0015427,POL002449,2026-01-25,2851.66,0.0,Card
PAY0015428,POL002449,2026-03-05,2851.66,0.0,NetBanking
PAY0015429,POL002449,2026-04-11,2851.66,0.0,UPI
PAY0015430,POL002449,2026-05-20,2851.66,0.0,Cheque
PAY0015431,POL002449,2026-06-26,2851.66,0.0,Cheque
PAY0015432,POL002450,2026-03-20,50673.36,0.0,NetBanking
PAY0015433,POL002451,2024-06-14,30543.24,0.0,NetBanking
PAY0015434,POL002451,2024-12-10,30543.24,0.0,NetBanking
PAY0015435,POL002451,2025-06-11,30543.24,610.86,Cheque
PAY0015436,POL002451,2025-12-10,30543.24,610.86,UPI
PAY0015437,POL002451,2026-06-17,30543.24,0.0,Card
PAY0015438,POL002452,2023-03-22,26412.3,0.0,AutoDebit
PAY0015439,POL002452,2023-04-24,26412.3,528.25,AutoDebit
PAY0015440,POL002452,2023-05-28,26412.3,0.0,UPI
PAY0015441,POL002452,2023-06-25,26412.3,0.0,Card
PAY0015442,POL002452,2023-08-04,26412.3,0.0,AutoDebit
PAY0015443,POL002452,2023-09-10,26412.3,0.0,NetBanking
PAY0015444,POL002452,2023-10-13,26412.3,0.0,Card
PAY0015445,POL002452,2023-11-12,26412.3,0.0,NetBanking
PAY0015446,POL002453,2022-11-12,6473.7,0.0,Cheque
PAY0015447,POL002453,2023-05-21,6473.7,0.0,Card
PAY0015448,POL002453,2023-11-25,6473.7,0.0,UPI
PAY0015449,POL002453,2024-05-24,6473.7,0.0,Card
PAY0015450,POL002453,2024-11-23,6473.7,0.0,UPI
PAY0015451,POL002453,2025-05-21,6473.7,0.0,NetBanking
PAY0015452,POL002453,2025-11-18,6473.7,0.0,UPI
PAY0015453,POL002453,2026-05-16,6473.7,0.0,AutoDebit
PAY0015454,POL002454,2025-03-05,11225.79,0.0,Card
PAY0015455,POL002454,2026-03-15,11225.79,0.0,AutoDebit
PAY0015456,POL002455,2025-09-21,2771.58,0.0,UPI
PAY0015457,POL002455,2025-12-17,2771.58,0.0,Card
PAY0015458,POL002455,2026-03-27,2771.58,0.0,UPI
PAY0015459,POL002456,2025-03-17,5831.03,0.0,Card
PAY0015460,POL002456,2026-03-21,5831.03,0.0,Cheque
PAY0015461,POL002457,2022-09-05,2265.5,0.0,UPI
PAY0015462,POL002457,2022-10-03,2265.5,0.0,Card
PAY0015463,POL002457,2022-10-30,2265.5,0.0,UPI
PAY0015464,POL002457,2022-12-06,2265.5,45.31,NetBanking
PAY0015465,POL002457,2023-01-13,2265.5,0.0,NetBanking
PAY0015466,POL002457,2023-02-19,2265.5,45.31,Cheque
PAY0015467,POL002457,2023-03-20,2265.5,0.0,Card
PAY0015468,POL002457,2023-04-29,2265.5,0.0,Cheque
PAY0015469,POL002457,2023-05-26,2265.5,0.0,NetBanking
PAY0015470,POL002457,2023-06-24,2265.5,0.0,Card
PAY0015471,POL002457,2023-07-24,2265.5,0.0,AutoDebit
PAY0015472,POL002457,2023-08-26,2265.5,0.0,Card
PAY0015473,POL002457,2023-10-05,2265.5,0.0,Cheque
PAY0015474,POL002457,2023-11-08,2265.5,0.0,NetBanking
PAY0015475,POL002457,2023-12-06,2265.5,0.0,UPI
PAY0015476,POL002457,2024-01-05,2265.5,0.0,UPI
PAY0015477,POL002457,2024-02-10,2265.5,0.0,Card
PAY0015478,POL002457,2024-03-19,2265.5,0.0,Cheque
PAY0015479,POL002457,2024-04-22,2265.5,0.0,NetBanking
PAY0015480,POL002457,2024-05-29,2265.5,0.0,UPI
PAY0015481,POL002457,2024-07-06,2265.5,0.0,Card
PAY0015482,POL002457,2024-08-14,2265.5,0.0,Cheque
PAY0015483,POL002458,2024-06-17,54842.23,0.0,Cheque
PAY0015484,POL002458,2024-09-24,54842.23,0.0,AutoDebit
PAY0015485,POL002458,2024-12-20,54842.23,0.0,Cheque
PAY0015486,POL002458,2025-03-20,54842.23,0.0,AutoDebit
PAY0015487,POL002458,2025-06-25,54842.23,0.0,UPI
PAY0015488,POL002458,2025-09-20,54842.23,0.0,Cheque
PAY0015489,POL002458,2025-12-18,54842.23,0.0,UPI
PAY0015490,POL002458,2026-03-20,54842.23,0.0,Card
PAY0015491,POL002458,2026-06-24,54842.23,0.0,UPI
PAY0015492,POL002459,2026-04-25,59002.05,0.0,Cheque
PAY0015493,POL002460,2023-08-01,18753.77,0.0,Cheque
PAY0015494,POL002460,2024-02-09,18753.77,0.0,AutoDebit
PAY0015495,POL002460,2024-08-17,18753.77,0.0,UPI
PAY0015496,POL002460,2025-02-20,18753.77,0.0,UPI
PAY0015497,POL002460,2025-08-31,18753.77,0.0,Cheque
PAY0015498,POL002460,2026-02-26,18753.77,0.0,Card
PAY0015499,POL002461,2025-10-12,3370.61,0.0,Card
PAY0015500,POL002461,2025-11-17,3370.61,0.0,AutoDebit
PAY0015501,POL002461,2025-12-17,3370.61,0.0,Card
PAY0015502,POL002461,2026-01-16,3370.61,67.41,UPI
PAY0015503,POL002461,2026-02-22,3370.61,0.0,AutoDebit
PAY0015504,POL002461,2026-03-28,3370.61,0.0,NetBanking
PAY0015505,POL002461,2026-04-24,3370.61,67.41,UPI
PAY0015506,POL002461,2026-05-31,3370.61,67.41,Cheque
PAY0015507,POL002462,2024-05-09,2563.99,51.28,Cheque
PAY0015508,POL002462,2024-08-16,2563.99,0.0,AutoDebit
PAY0015509,POL002462,2024-11-19,2563.99,0.0,NetBanking
PAY0015510,POL002462,2025-02-17,2563.99,0.0,Cheque
PAY0015511,POL002462,2025-05-28,2563.99,0.0,NetBanking
PAY0015512,POL002462,2025-08-27,2563.99,0.0,UPI
PAY0015513,POL002462,2025-12-03,2563.99,0.0,NetBanking
PAY0015514,POL002462,2026-03-01,2563.99,0.0,AutoDebit
PAY0015515,POL002462,2026-06-01,2563.99,0.0,AutoDebit
PAY0015516,POL002463,2025-03-02,34474.59,0.0,AutoDebit
PAY0015517,POL002463,2025-09-07,34474.59,0.0,Card
PAY0015518,POL002463,2026-03-16,34474.59,0.0,UPI
PAY0015519,POL002464,2026-04-02,27260.47,0.0,Cheque
PAY0015520,POL002465,2021-09-01,8462.55,0.0,Card
PAY0015521,POL002465,2021-10-05,8462.55,0.0,UPI
PAY0015522,POL002465,2021-11-05,8462.55,0.0,AutoDebit
PAY0015523,POL002465,2021-12-06,8462.55,0.0,Card
PAY0015524,POL002465,2022-01-05,8462.55,0.0,Cheque
PAY0015525,POL002465,2022-02-02,8462.55,0.0,Cheque
PAY0015526,POL002465,2022-03-09,8462.55,0.0,UPI
PAY0015527,POL002465,2022-04-12,8462.55,0.0,NetBanking
PAY0015528,POL002465,2022-05-18,8462.55,0.0,Card
PAY0015529,POL002465,2022-06-17,8462.55,0.0,Cheque
PAY0015530,POL002465,2022-07-18,8462.55,0.0,AutoDebit
PAY0015531,POL002465,2022-08-20,8462.55,0.0,Card
PAY0015532,POL002465,2022-09-24,8462.55,0.0,NetBanking
PAY0015533,POL002465,2022-10-24,8462.55,0.0,AutoDebit
PAY0015534,POL002465,2022-11-20,8462.55,0.0,Cheque
PAY0015535,POL002465,2022-12-24,8462.55,0.0,AutoDebit
PAY0015536,POL002465,2023-01-26,8462.55,0.0,AutoDebit
PAY0015537,POL002465,2023-02-28,8462.55,0.0,Cheque
PAY0015538,POL002465,2023-04-03,8462.55,0.0,Cheque
PAY0015539,POL002465,2023-05-03,8462.55,0.0,Card
PAY0015540,POL002465,2023-06-07,8462.55,169.25,Card
PAY0015541,POL002465,2023-07-04,8462.55,0.0,Cheque
PAY0015542,POL002465,2023-08-01,8462.55,0.0,NetBanking
PAY0015543,POL002466,2024-06-05,17634.77,0.0,UPI
PAY0015544,POL002466,2025-06-07,17634.77,0.0,AutoDebit
PAY0015545,POL002466,2026-06-14,17634.77,0.0,Card
PAY0015546,POL002468,2025-10-04,28081.66,0.0,Card
PAY0015547,POL002468,2026-04-02,28081.66,0.0,NetBanking
PAY0015548,POL002469,2026-01-23,26955.46,0.0,UPI
PAY0015549,POL002469,2026-04-28,26955.46,0.0,Cheque
PAY0015550,POL002470,2025-10-17,4752.84,0.0,Cheque
PAY0015551,POL002470,2026-01-24,4752.84,0.0,AutoDebit
PAY0015552,POL002470,2026-04-26,4752.84,0.0,Card
PAY0015553,POL002471,2026-05-09,24400.49,0.0,Cheque
PAY0015554,POL002472,2022-08-31,7222.48,0.0,NetBanking
PAY0015555,POL002472,2022-12-05,7222.48,0.0,Cheque
PAY0015556,POL002472,2023-03-03,7222.48,0.0,Card
PAY0015557,POL002472,2023-06-10,7222.48,0.0,NetBanking
PAY0015558,POL002472,2023-09-10,7222.48,0.0,NetBanking
PAY0015559,POL002472,2023-12-12,7222.48,0.0,Card
PAY0015560,POL002472,2024-03-11,7222.48,0.0,Card
PAY0015561,POL002472,2024-06-07,7222.48,0.0,Cheque
PAY0015562,POL002472,2024-09-07,7222.48,0.0,UPI
PAY0015563,POL002473,2023-11-24,35135.05,702.7,Cheque
PAY0015564,POL002473,2024-03-03,35135.05,0.0,Card
PAY0015565,POL002473,2024-06-02,35135.05,0.0,UPI
PAY0015566,POL002473,2024-09-01,35135.05,0.0,AutoDebit
PAY0015567,POL002473,2024-11-28,35135.05,0.0,Card
PAY0015568,POL002473,2025-02-28,35135.05,702.7,UPI
PAY0015569,POL002473,2025-05-30,35135.05,702.7,NetBanking
PAY0015570,POL002473,2025-08-29,35135.05,0.0,UPI
PAY0015571,POL002473,2025-12-07,35135.05,0.0,Cheque
PAY0015572,POL002473,2026-03-17,35135.05,0.0,Card
PAY0015573,POL002473,2026-06-13,35135.05,0.0,AutoDebit
PAY0015574,POL002474,2022-04-05,18414.91,0.0,Card
PAY0015575,POL002474,2022-07-04,18414.91,0.0,NetBanking
PAY0015576,POL002474,2022-10-11,18414.91,0.0,Card
PAY0015577,POL002474,2023-01-06,18414.91,0.0,NetBanking
PAY0015578,POL002474,2023-04-09,18414.91,0.0,UPI
PAY0015579,POL002474,2023-07-05,18414.91,0.0,Card
PAY0015580,POL002474,2023-10-04,18414.91,0.0,Card
PAY0015581,POL002474,2024-01-04,18414.91,0.0,AutoDebit
PAY0015582,POL002474,2024-04-05,18414.91,0.0,NetBanking
PAY0015583,POL002474,2024-07-08,18414.91,0.0,Card
PAY0015584,POL002474,2024-10-03,18414.91,0.0,UPI
PAY0015585,POL002474,2025-01-05,18414.91,368.3,Cheque
PAY0015586,POL002474,2025-04-10,18414.91,368.3,AutoDebit
PAY0015587,POL002474,2025-07-10,18414.91,0.0,UPI
PAY0015588,POL002474,2025-10-15,18414.91,0.0,Card
PAY0015589,POL002474,2026-01-10,18414.91,0.0,UPI
PAY0015590,POL002474,2026-04-09,18414.91,0.0,AutoDebit
PAY0015591,POL002475,2021-09-26,13702.91,274.06,AutoDebit
PAY0015592,POL002475,2021-10-30,13702.91,0.0,AutoDebit
PAY0015593,POL002475,2021-11-29,13702.91,0.0,NetBanking
PAY0015594,POL002475,2022-01-03,13702.91,0.0,Cheque
PAY0015595,POL002475,2022-02-09,13702.91,0.0,Card
PAY0015596,POL002475,2022-03-21,13702.91,0.0,Card
PAY0015597,POL002475,2022-04-25,13702.91,0.0,Card
PAY0015598,POL002475,2022-05-25,13702.91,0.0,Cheque
PAY0015599,POL002475,2022-06-23,13702.91,0.0,Cheque
PAY0015600,POL002475,2022-07-27,13702.91,0.0,Card
PAY0015601,POL002475,2022-09-01,13702.91,0.0,Cheque
PAY0015602,POL002475,2022-10-06,13702.91,0.0,Card
PAY0015603,POL002475,2022-11-13,13702.91,0.0,UPI
PAY0015604,POL002475,2022-12-12,13702.91,0.0,NetBanking
PAY0015605,POL002476,2024-11-28,46975.86,0.0,AutoDebit
PAY0015606,POL002476,2025-03-07,46975.86,0.0,Cheque
PAY0015607,POL002476,2025-06-15,46975.86,0.0,UPI
PAY0015608,POL002476,2025-09-16,46975.86,0.0,UPI
PAY0015609,POL002476,2025-12-22,46975.86,0.0,NetBanking
PAY0015610,POL002476,2026-03-31,46975.86,0.0,Cheque
PAY0015611,POL002476,2026-06-27,46975.86,939.52,UPI
PAY0015612,POL002477,2024-01-29,51422.56,0.0,UPI
PAY0015613,POL002477,2024-07-31,51422.56,0.0,NetBanking
PAY0015614,POL002477,2025-02-06,51422.56,1028.45,Cheque
PAY0015615,POL002477,2025-08-10,51422.56,0.0,Card
PAY0015616,POL002477,2026-02-07,51422.56,0.0,NetBanking
PAY0015617,POL002478,2024-07-07,44911.98,0.0,Cheque
PAY0015618,POL002478,2025-07-10,44911.98,0.0,Cheque
PAY0015619,POL002479,2023-06-12,10489.51,0.0,Card
PAY0015620,POL002479,2023-09-19,10489.51,0.0,UPI
PAY0015621,POL002479,2023-12-16,10489.51,0.0,AutoDebit
PAY0015622,POL002479,2024-03-24,10489.51,0.0,Cheque
PAY0015623,POL002479,2024-07-01,10489.51,0.0,Cheque
PAY0015624,POL002479,2024-10-06,10489.51,0.0,UPI
PAY0015625,POL002479,2025-01-01,10489.51,0.0,UPI
PAY0015626,POL002479,2025-04-10,10489.51,209.79,AutoDebit
PAY0015627,POL002479,2025-07-08,10489.51,209.79,Cheque
PAY0015628,POL002479,2025-10-07,10489.51,209.79,Card
PAY0015629,POL002479,2026-01-08,10489.51,0.0,AutoDebit
PAY0015630,POL002479,2026-04-11,10489.51,0.0,Card
PAY0015631,POL002480,2024-02-17,11609.58,0.0,Cheque
PAY0015632,POL002480,2024-03-20,11609.58,0.0,Cheque
PAY0015633,POL002480,2024-04-21,11609.58,0.0,NetBanking
PAY0015634,POL002480,2024-05-25,11609.58,0.0,UPI
PAY0015635,POL002480,2024-06-25,11609.58,0.0,NetBanking
PAY0015636,POL002480,2024-07-31,11609.58,0.0,UPI
PAY0015637,POL002480,2024-08-29,11609.58,0.0,NetBanking
PAY0015638,POL002480,2024-09-28,11609.58,0.0,Card
PAY0015639,POL002480,2024-10-28,11609.58,0.0,AutoDebit
PAY0015640,POL002480,2024-12-07,11609.58,0.0,Cheque
PAY0015641,POL002480,2025-01-07,11609.58,0.0,NetBanking
PAY0015642,POL002480,2025-02-05,11609.58,0.0,NetBanking
PAY0015643,POL002480,2025-03-15,11609.58,0.0,UPI
PAY0015644,POL002480,2025-04-15,11609.58,0.0,NetBanking
PAY0015645,POL002480,2025-05-25,11609.58,0.0,NetBanking
PAY0015646,POL002480,2025-06-29,11609.58,0.0,Card
PAY0015647,POL002480,2025-07-26,11609.58,232.19,UPI
PAY0015648,POL002480,2025-08-30,11609.58,0.0,Card
PAY0015649,POL002480,2025-10-02,11609.58,0.0,Cheque
PAY0015650,POL002480,2025-11-06,11609.58,232.19,UPI
PAY0015651,POL002480,2025-12-16,11609.58,0.0,AutoDebit
PAY0015652,POL002480,2026-01-25,11609.58,0.0,Cheque
PAY0015653,POL002480,2026-02-24,11609.58,0.0,Cheque
PAY0015654,POL002480,2026-04-01,11609.58,0.0,AutoDebit
PAY0015655,POL002481,2024-07-27,3000.35,0.0,Card
PAY0015656,POL002481,2024-11-02,3000.35,60.01,Cheque
PAY0015657,POL002481,2025-02-08,3000.35,0.0,Cheque
PAY0015658,POL002481,2025-05-18,3000.35,0.0,Card
PAY0015659,POL002482,2023-05-14,10940.03,0.0,AutoDebit
PAY0015660,POL002482,2023-08-19,10940.03,0.0,Cheque
PAY0015661,POL002482,2023-11-27,10940.03,0.0,UPI
PAY0015662,POL002482,2024-03-02,10940.03,0.0,UPI
PAY0015663,POL002482,2024-05-28,10940.03,0.0,NetBanking
PAY0015664,POL002482,2024-09-03,10940.03,0.0,NetBanking
PAY0015665,POL002483,2025-05-03,6060.68,0.0,Card
PAY0015666,POL002483,2025-05-30,6060.68,0.0,AutoDebit
PAY0015667,POL002483,2025-07-07,6060.68,0.0,UPI
PAY0015668,POL002483,2025-08-05,6060.68,0.0,Card
PAY0015669,POL002483,2025-09-02,6060.68,0.0,UPI
PAY0015670,POL002483,2025-10-08,6060.68,0.0,Cheque
PAY0015671,POL002483,2025-11-10,6060.68,0.0,UPI
PAY0015672,POL002483,2025-12-10,6060.68,121.21,Cheque
PAY0015673,POL002483,2026-01-14,6060.68,0.0,Cheque
PAY0015674,POL002483,2026-02-20,6060.68,0.0,NetBanking
PAY0015675,POL002483,2026-03-23,6060.68,0.0,AutoDebit
PAY0015676,POL002483,2026-04-20,6060.68,0.0,AutoDebit
PAY0015677,POL002483,2026-05-19,6060.68,0.0,UPI
PAY0015678,POL002483,2026-06-20,6060.68,0.0,Card
PAY0015679,POL002484,2025-03-14,14162.29,0.0,Cheque
PAY0015680,POL002484,2025-09-09,14162.29,0.0,UPI
PAY0015681,POL002484,2026-03-14,14162.29,0.0,NetBanking
PAY0015682,POL002485,2023-01-22,8755.48,0.0,Card
PAY0015683,POL002485,2023-04-28,8755.48,0.0,Cheque
PAY0015684,POL002485,2023-08-01,8755.48,0.0,NetBanking
PAY0015685,POL002485,2023-11-01,8755.48,0.0,Card
PAY0015686,POL002485,2024-02-06,8755.48,0.0,Card
PAY0015687,POL002485,2024-05-03,8755.48,0.0,Cheque
PAY0015688,POL002485,2024-08-03,8755.48,0.0,NetBanking
PAY0015689,POL002485,2024-11-06,8755.48,175.11,Card
PAY0015690,POL002485,2025-02-03,8755.48,0.0,Cheque
PAY0015691,POL002485,2025-05-05,8755.48,175.11,NetBanking
PAY0015692,POL002485,2025-08-13,8755.48,0.0,AutoDebit
PAY0015693,POL002486,2025-12-10,67251.0,0.0,Cheque
PAY0015694,POL002487,2022-11-05,2807.44,0.0,UPI
PAY0015695,POL002487,2022-12-07,2807.44,0.0,Card
PAY0015696,POL002487,2023-01-11,2807.44,0.0,NetBanking
PAY0015697,POL002487,2023-02-20,2807.44,0.0,Card
PAY0015698,POL002487,2023-03-30,2807.44,0.0,UPI
PAY0015699,POL002487,2023-04-28,2807.44,0.0,AutoDebit
PAY0015700,POL002487,2023-06-01,2807.44,0.0,NetBanking
PAY0015701,POL002487,2023-07-08,2807.44,0.0,UPI
PAY0015702,POL002488,2023-09-14,39466.83,789.34,UPI
PAY0015703,POL002488,2024-09-18,39466.83,0.0,Cheque
PAY0015704,POL002488,2025-09-28,39466.83,0.0,AutoDebit
PAY0015705,POL002489,2021-11-12,11349.78,227.0,Cheque
PAY0015706,POL002489,2021-12-18,11349.78,227.0,UPI
PAY0015707,POL002489,2022-01-24,11349.78,0.0,Cheque
PAY0015708,POL002489,2022-03-03,11349.78,0.0,Cheque
PAY0015709,POL002489,2022-04-03,11349.78,0.0,Cheque
PAY0015710,POL002489,2022-05-01,11349.78,0.0,NetBanking
PAY0015711,POL002489,2022-06-09,11349.78,0.0,Card
PAY0015712,POL002489,2022-07-12,11349.78,0.0,Card
PAY0015713,POL002489,2022-08-17,11349.78,0.0,Card
PAY0015714,POL002489,2022-09-22,11349.78,0.0,UPI
PAY0015715,POL002489,2022-10-19,11349.78,0.0,Cheque
PAY0015716,POL002489,2022-11-19,11349.78,0.0,Cheque
PAY0015717,POL002490,2022-09-18,5989.99,119.8,Cheque
PAY0015718,POL002490,2022-10-28,5989.99,0.0,NetBanking
PAY0015719,POL002490,2022-12-07,5989.99,119.8,Cheque
PAY0015720,POL002490,2023-01-06,5989.99,119.8,Card
PAY0015721,POL002490,2023-02-03,5989.99,0.0,Card
PAY0015722,POL002490,2023-03-05,5989.99,0.0,Card
